id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,base_hash,new_status,new_compiles,new_files,new_secs,new_hash
commons-lang-0014,commons-lang,org/apache/commons/lang3/builder/ToStringStyle.java,method,"org.apache.commons.lang3.builder.ToStringStyle.DefaultToStringStyle#DefaultToStringStyle()",ok,compiles,1,21.1,c2906c484dae,ok,compiles,1,20.2,c2906c484dae
commons-lang-0015,commons-lang,org/apache/commons/lang3/BooleanUtils.java,method,"org.apache.commons.lang3.BooleanUtils#toBooleanDefaultIfNull(Boolean,boolean)",ok,compiles,1,20.0,d7c9ef7f57a0,ok,compiles,1,18.2,d7c9ef7f57a0
commons-lang-0016,commons-lang,org/apache/commons/lang3/builder/AbstractReflection.java,method,"org.apache.commons.lang3.builder.AbstractReflection#isRegistered(Object,Object,Set<Pair<IDKey,IDKey>>)",ok,compiles,3,24.2,6db8e6462aaa,ok,compiles,3,20.8,6db8e6462aaa
commons-lang-0017,commons-lang,org/apache/commons/lang3/function/FailableToIntFunction.java,method,"org.apache.commons.lang3.function.FailableToIntFunction#applyAsInt(T)",ok,compiles,1,22.1,c06b480efcd2,ok,compiles,1,19.7,c06b480efcd2
commons-lang-0018,commons-lang,org/apache/commons/lang3/text/StrTokenizer.java,field,"org.apache.commons.lang3.text.StrTokenizer#ignoreEmptyTokens",ok,compiles,1,22.5,4e59da3fe120,ok,compiles,1,20.8,4e59da3fe120
commons-lang-0019,commons-lang,org/apache/commons/lang3/exception/CloneFailedException.java,field,"org.apache.commons.lang3.exception.CloneFailedException#serialVersionUID",ok,compiles,1,20.2,c349dcfb4f05,ok,compiles,1,17.2,c349dcfb4f05
commons-lang-0020,commons-lang,org/apache/commons/lang3/JavaVersion.java,method,"org.apache.commons.lang3.JavaVersion#atLeast(JavaVersion)",ok,compiles,1,15.3,61d0ba535274,ok,compiles,1,20.0,61d0ba535274
commons-lang-0021,commons-lang,org/apache/commons/lang3/concurrent/AbstractFutureProxy.java,method,"org.apache.commons.lang3.concurrent.AbstractFutureProxy#getFuture()",ok,compiles,1,19.2,d836d4268e7b,ok,compiles,1,21.5,d836d4268e7b
commons-lang-0022,commons-lang,org/apache/commons/lang3/mutable/MutableShort.java,method,"org.apache.commons.lang3.mutable.MutableShort#add(short)",ok,compiles,2,23.8,1fe2d2a6a6c6,ok,compiles,2,21.7,1fe2d2a6a6c6
commons-lang-0023,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#reverse(short[],int,int)",ok,compiles,1,22.7,a91b4b4fa660,ok,compiles,1,21.7,a91b4b4fa660
commons-lang-0024,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#add(long[],long)",ok,compiles,1,23.2,3eca1dcf2125,ok,compiles,1,22.8,3eca1dcf2125
commons-lang-0025,commons-lang,org/apache/commons/lang3/builder/StandardToStringStyle.java,method,"org.apache.commons.lang3.builder.StandardToStringStyle#getSizeEndText()",ok,compiles,2,25.1,89e1f1933f12,ok,compiles,2,23.9,89e1f1933f12
commons-lang-0026,commons-lang,org/apache/commons/lang3/concurrent/CallableBackgroundInitializer.java,field,"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer#callable",ok,compiles,6,23.4,177c04c66a3a,ok,compiles,6,19.3,177c04c66a3a
commons-lang-0027,commons-lang,org/apache/commons/lang3/builder/EqualsBuilder.java,method,"org.apache.commons.lang3.builder.EqualsBuilder#reflectionEquals(Object,Object,boolean,Class<?>,String...)",ok,compiles,3,20.4,c5571ccf395e,ok,compiles,3,17.8,c5571ccf395e
commons-lang-0028,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#contains(float[],float)",ok,compiles,1,18.9,679f2339cb49,ok,compiles,1,18.2,679f2339cb49
commons-lang-0029,commons-lang,org/apache/commons/lang3/exception/ContextedRuntimeException.java,method,"org.apache.commons.lang3.exception.ContextedRuntimeException#getFirstContextValue(String)",ok,compiles,2,18.4,2d4268d77439,ok,compiles,2,17.9,2d4268d77439
commons-lang-0030,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getJavaSystemClassLoader()",ok,compiles,1,18.9,a6bc0290d97b,ok,compiles,1,17.6,a6bc0290d97b
commons-lang-0031,commons-lang,org/apache/commons/lang3/time/DateUtils.java,field,"org.apache.commons.lang3.time.DateUtils#RANGE_MONTH_MONDAY",ok,compiles,1,15.1,b8ee2e19b919,ok,compiles,1,14.4,b8ee2e19b919
commons-lang-0032,commons-lang,org/apache/commons/lang3/text/StrBuilder.java,method,"org.apache.commons.lang3.text.StrBuilder#indexOf(String)",ok,compiles,2,18.0,b2c3aabfd86c,ok,compiles,2,18.2,b2c3aabfd86c
commons-lang-0033,commons-lang,org/apache/commons/lang3/tuple/MutablePair.java,method,"org.apache.commons.lang3.tuple.MutablePair#MutablePair()",ok,compiles,2,17.1,1ae3d9ac231f,ok,compiles,2,18.2,1ae3d9ac231f
commons-lang-0034,commons-lang,org/apache/commons/lang3/BitField.java,field,"org.apache.commons.lang3.BitField#mask",ok,compiles,1,14.1,1f4f19671eac,ok,compiles,1,13.6,1f4f19671eac
commons-lang-0035,commons-lang,org/apache/commons/lang3/mutable/MutableBoolean.java,method,"org.apache.commons.lang3.mutable.MutableBoolean#setValue(Boolean)",ok,compiles,2,18.3,1fc75d832058,ok,compiles,2,19.0,1fc75d832058
commons-lang-0036,commons-lang,org/apache/commons/lang3/concurrent/AtomicInitializer.java,method,"org.apache.commons.lang3.concurrent.AtomicInitializer#isInitialized()",ok,compiles,5,19.4,21c391718c4b,ok,compiles,5,19.4,21c391718c4b
commons-lang-0037,commons-lang,org/apache/commons/lang3/text/CompositeFormat.java,method,"org.apache.commons.lang3.text.CompositeFormat#reformat(String)",ok,compiles,1,18.3,cfb325179fc3,ok,compiles,1,19.7,cfb325179fc3
commons-lang-0038,commons-lang,org/apache/commons/lang3/builder/HashCodeBuilder.java,method,"org.apache.commons.lang3.builder.HashCodeBuilder#isRegistered(Object)",ok,compiles,4,23.2,f9e8ab858b49,ok,compiles,4,16.4,f9e8ab858b49
commons-lang-0039,commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,method,"org.apache.commons.lang3.reflect.TypeUtils.WildcardTypeImpl#getLowerBounds()",ok,compiles,1,25.2,34c2585370c0,ok,compiles,1,17.8,34c2585370c0
commons-lang-0040,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,method,"org.apache.commons.lang3.time.FastDatePrinter#init()",ok,compiles,2,24.5,c14b1a779d7a,ok,compiles,2,17.8,c14b1a779d7a
commons-lang-0041,commons-lang,org/apache/commons/lang3/builder/ToStringStyle.java,method,"org.apache.commons.lang3.builder.ToStringStyle.JsonToStringStyle#append(StringBuffer,String,double[],Boolean)",ok,compiles,1,20.9,60e9262fbbbb,ok,compiles,1,20.3,60e9262fbbbb
commons-lang-0042,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getJavaxSecurityAuthUseSubjectCredsOnly()",ok,compiles,1,19.6,bf3bb7655925,ok,compiles,1,19.3,bf3bb7655925
commons-lang-0043,commons-lang,org/apache/commons/lang3/function/Failable.java,method,"org.apache.commons.lang3.function.Failable#applyNonNull(T,FailableFunction<?superT,?extendsU,E1>,FailableFunction<?superU,?extendsV,E2>,FailableFunction<?superV,?extendsR,E3>)",ok,compiles,2,19.3,699715d988fe,ok,compiles,2,19.7,699715d988fe
commons-lang-0044,commons-lang,org/apache/commons/lang3/time/DurationUtils.java,method,"org.apache.commons.lang3.time.DurationUtils#getLong(String,long)",ok,compiles,2,18.9,28897fd09778,ok,compiles,2,17.3,28897fd09778
commons-lang-0045,commons-lang,org/apache/commons/lang3/builder/ToStringStyle.java,method,"org.apache.commons.lang3.builder.ToStringStyle#ToStringStyle()",ok,compiles,1,19.1,2bdd5fcf3842,ok,compiles,1,19.2,2bdd5fcf3842
commons-lang-0046,commons-lang,org/apache/commons/lang3/text/StrSubstitutor.java,method,"org.apache.commons.lang3.text.StrSubstitutor#StrSubstitutor(Map<String,V>,String,String)",ok,compiles,2,17.7,1413640e1c40,ok,compiles,2,17.1,1413640e1c40
commons-lang-0047,commons-lang,org/apache/commons/lang3/text/translate/UnicodeEscaper.java,field,"org.apache.commons.lang3.text.translate.UnicodeEscaper#below",ok,compiles,3,19.0,d135858cffe9,ok,compiles,3,18.6,d135858cffe9
commons-lang-0048,commons-lang,org/apache/commons/lang3/NumberRange.java,method,"org.apache.commons.lang3.NumberRange#NumberRange(N,N,Comparator<N>)",ok,compiles,2,17.7,c0ec155f948d,ok,compiles,2,17.3,c0ec155f948d
commons-lang-0049,commons-lang,org/apache/commons/lang3/builder/ReflectionToStringBuilder.java,method,"org.apache.commons.lang3.builder.ReflectionToStringBuilder#toStringExclude(Object,String...)",ok,compiles,5,19.2,52970b6e39f1,ok,compiles,5,19.6,52970b6e39f1
commons-lang-0050,commons-lang,org/apache/commons/lang3/builder/CompareToBuilder.java,method,"org.apache.commons.lang3.builder.CompareToBuilder#isRegistered(Object,Object)",ok,compiles,5,18.9,6bc8674a5171,ok,compiles,5,18.5,6bc8674a5171
commons-lang-0051,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#abbreviate(String,int)",ok,compiles,1,18.9,5d292261573e,ok,compiles,1,19.3,5d292261573e
commons-lang-0052,commons-lang,org/apache/commons/lang3/builder/Diff.java,field,"org.apache.commons.lang3.builder.Diff#type",ok,compiles,2,17.8,df7a1b254cb6,ok,compiles,2,19.2,df7a1b254cb6
commons-lang-0053,commons-lang,org/apache/commons/lang3/tuple/Pair.java,method,"org.apache.commons.lang3.tuple.Pair#of(L,R)",ok,compiles,2,18.0,f29fb2b4e590,ok,compiles,2,18.7,f29fb2b4e590
commons-lang-0054,commons-lang,org/apache/commons/lang3/util/FluentBitSet.java,method,"org.apache.commons.lang3.util.FluentBitSet#or(BitSet)",ok,compiles,1,17.7,836739a6ae12,ok,compiles,1,17.9,836739a6ae12
commons-lang-0055,commons-lang,org/apache/commons/lang3/builder/HashCodeBuilder.java,method,"org.apache.commons.lang3.builder.HashCodeBuilder#appendArray(Object)",ok,compiles,3,18.7,020285015d8b,ok,compiles,3,19.5,81c157e733a7
commons-lang-0056,commons-lang,org/apache/commons/lang3/CharUtils.java,field,"org.apache.commons.lang3.CharUtils#NUL",ok,compiles,1,14.1,7e54d31055a3,ok,compiles,1,16.4,7e54d31055a3
commons-lang-0057,commons-lang,org/apache/commons/lang3/StringEscapeUtils.java,method,"org.apache.commons.lang3.StringEscapeUtils#unescapeJava(String)",ok,compiles,2,20.3,903558763076,ok,compiles,2,21.3,903558763076
commons-lang-0058,commons-lang,org/apache/commons/lang3/text/WordUtils.java,method,"org.apache.commons.lang3.text.WordUtils#containsAllWords(CharSequence,CharSequence...)",ok,compiles,3,20.2,0b053cf334df,ok,compiles,3,21.6,0b053cf334df
commons-lang-0059,commons-lang,org/apache/commons/lang3/mutable/MutableDouble.java,method,"org.apache.commons.lang3.mutable.MutableDouble#getAndAdd(double)",ok,compiles,2,19.5,c96a0f5f5ed9,ok,compiles,2,26.1,c96a0f5f5ed9
commons-lang-0060,commons-lang,org/apache/commons/lang3/text/StrBuilder.java,method,"org.apache.commons.lang3.text.StrBuilder#replaceImpl(StrMatcher,String,int,int,int)",ok,compiles,4,21.2,c3cfd0d376a3,ok,compiles,4,28.8,c3cfd0d376a3
commons-lang-0061,commons-lang,org/apache/commons/lang3/Conversion.java,method,"org.apache.commons.lang3.Conversion#longToBinary(long,int,boolean[],int,int)",ok,compiles,1,20.6,77a1caf7ad1e,ok,compiles,1,26.1,77a1caf7ad1e
commons-lang-0062,commons-lang,org/apache/commons/lang3/ObjectUtils.java,method,"org.apache.commons.lang3.ObjectUtils#isNotEmpty(Object)",ok,compiles,1,25.6,cc718e9da6bf,ok,compiles,1,21.0,cc718e9da6bf
commons-lang-0063,commons-lang,org/apache/commons/lang3/Conversion.java,field,"org.apache.commons.lang3.Conversion#TTTT",ok,compiles,1,20.0,601400093cb9,ok,compiles,1,17.8,601400093cb9
commons-lang-0064,commons-lang,org/apache/commons/lang3/time/ImmutableTimeZone.java,method,"org.apache.commons.lang3.time.ImmutableTimeZone#toString()",ok,compiles,1,22.6,dff0948ef80e,ok,compiles,1,22.9,dff0948ef80e
commons-lang-0065,commons-lang,org/apache/commons/lang3/concurrent/LazyInitializer.java,field,"org.apache.commons.lang3.concurrent.LazyInitializer#object",ok,compiles,5,22.7,8c5f717afe30,ok,compiles,5,20.1,8c5f717afe30
commons-lang-0066,commons-lang,org/apache/commons/lang3/text/StrSubstitutor.java,method,"org.apache.commons.lang3.text.StrSubstitutor#replaceIn(StrBuilder)",ok,compiles,3,25.5,ba7d0a6c5a6b,ok,compiles,3,23.1,ba7d0a6c5a6b
commons-lang-0067,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#convertRemainingAccentCharacters(StringBuilder)",ok,compiles,1,23.6,e6458c9e56f0,ok,compiles,1,21.9,e6458c9e56f0
commons-lang-0068,commons-lang,org/apache/commons/lang3/CharRange.java,method,"org.apache.commons.lang3.CharRange#isEndMax()",ok,compiles,1,20.2,e047a01c7b9f,ok,compiles,1,19.3,e047a01c7b9f
commons-lang-0069,commons-lang,org/apache/commons/lang3/ClassUtils.java,method,"org.apache.commons.lang3.ClassUtils#toCleanName(String)",ok,compiles,2,21.0,f166a2236df5,ok,compiles,2,20.8,f166a2236df5
commons-lang-0070,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,field,"org.apache.commons.lang3.time.FastDatePrinter.Iso8601_Rule#ISO8601_HOURS",ok,compiles,2,20.0,d82f3041649a,ok,compiles,2,21.4,d82f3041649a
commons-lang-0071,commons-lang,org/apache/commons/lang3/concurrent/TimedSemaphore.java,field,"org.apache.commons.lang3.concurrent.TimedSemaphore#executorService",ok,compiles,1,14.7,83f6cc10cda9,ok,compiles,1,15.9,83f6cc10cda9
commons-lang-0072,commons-lang,org/apache/commons/lang3/Streams.java,method,"org.apache.commons.lang3.Streams#stream(Stream<O>)",ok,compiles,1,19.7,35dd10eb11a2,ok,compiles,1,19.2,35dd10eb11a2
commons-lang-0073,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getHttpAuthDigestReenabledAlgorithms()",ok,compiles,1,19.5,b8c9ebe73faf,ok,compiles,1,21.0,b8c9ebe73faf
commons-lang-0074,commons-lang,org/apache/commons/lang3/time/DateFormatUtils.java,method,"org.apache.commons.lang3.time.DateFormatUtils#getTimeZone(Calendar)",ok,compiles,1,15.5,8ff25f98f0b3,ok,compiles,1,16.9,8ff25f98f0b3
commons-lang-0075,commons-lang,org/apache/commons/lang3/builder/Diff.java,method,"org.apache.commons.lang3.builder.Diff#toString()",ok,compiles,2,21.8,eae45af96d16,ok,compiles,2,17.4,eae45af96d16
commons-lang-0076,commons-lang,org/apache/commons/lang3/Validate.java,method,"org.apache.commons.lang3.Validate#isTrue(boolean)",ok,compiles,1,21.1,014a18c223d7,ok,compiles,1,16.9,014a18c223d7
commons-lang-0077,commons-lang,org/apache/commons/lang3/ArrayFill.java,method,"org.apache.commons.lang3.ArrayFill#fill(char[],char)",ok,compiles,1,17.2,0182ec8bc8aa,ok,compiles,1,13.2,0182ec8bc8aa
commons-lang-0078,commons-lang,org/apache/commons/lang3/concurrent/locks/LockingVisitors.java,method,"org.apache.commons.lang3.concurrent.locks.LockingVisitors#reentrantReadWriteLockVisitor(O)",ok,compiles,1,13.1,a968f2cdb4fc,ok,compiles,1,14.8,a968f2cdb4fc
commons-lang-0079,commons-lang,org/apache/commons/lang3/function/Failable.java,method,"org.apache.commons.lang3.function.Failable#Failable()",ok,compiles,1,13.0,532a15558573,ok,compiles,1,14.1,532a15558573
commons-lang-0080,commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,method,"org.apache.commons.lang3.reflect.TypeUtils#classToString(Class<T>)",ok,compiles,2,17.9,382f8a780173,ok,compiles,2,20.5,382f8a780173
commons-lang-0081,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,method,"org.apache.commons.lang3.time.FastDatePrinter.TwoDigitNumberField#appendTo(Appendable,int)",ok,compiles,2,21.3,7525f446dc96,ok,compiles,2,21.0,7525f446dc96
commons-lang-0082,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#indexOf(long[],long,int)",ok,compiles,1,19.4,8616fe3c73f4,ok,compiles,1,22.0,8616fe3c73f4
commons-lang-0083,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#isBlank(CharSequence)",ok,compiles,1,19.5,6881f8f3cb63,ok,compiles,1,20.2,6881f8f3cb63
commons-lang-0084,commons-lang,org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemover.java,method,"org.apache.commons.lang3.text.translate.UnicodeUnpairedSurrogateRemover#translate(int,Writer)",ok,compiles,3,21.4,bb65d078c5f2,ok,compiles,3,22.9,bb65d078c5f2
commons-lang-0085,commons-lang,org/apache/commons/lang3/Strings.java,method,"org.apache.commons.lang3.Strings#containsAny(CharSequence,CharSequence...)",ok,fails,2,20.6,9c847641950a,ok,fails,2,22.3,9c847641950a
commons-lang-0086,commons-lang,org/apache/commons/lang3/LocaleUtils.java,field,"org.apache.commons.lang3.LocaleUtils#cLanguagesByCountry",ok,compiles,1,19.9,d86602e85a86,ok,compiles,1,20.6,d86602e85a86
commons-lang-0087,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getNetworkAddressCacheStaleTtl()",ok,compiles,1,21.4,c46bca37178e,ok,compiles,1,19.4,c46bca37178e
commons-lang-0088,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JDK_VIRTUAL_THREAD_SCHEDULER_MAXPOOLSIZE",ok,compiles,1,21.8,ab1f25b104f6,ok,compiles,1,19.8,ab1f25b104f6
commons-lang-0089,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getJavaTimeZoneDefaultZoneRulesProvider()",ok,compiles,1,21.2,7cc2a5c49e2d,ok,compiles,1,20.3,7cc2a5c49e2d
commons-lang-0090,commons-lang,org/apache/commons/lang3/reflect/ConstructorUtils.java,method,"org.apache.commons.lang3.reflect.ConstructorUtils#invokeConstructor(Class<T>,Object...)",ok,compiles,3,23.5,6b193e1a5ba5,ok,compiles,3,20.0,6b193e1a5ba5
commons-lang-0091,commons-lang,org/apache/commons/lang3/ObjectUtils.java,method,"org.apache.commons.lang3.ObjectUtils#requireNonEmpty(T)",ok,compiles,1,22.1,4db0d51f39c5,ok,compiles,1,18.6,4db0d51f39c5
commons-lang-0092,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#isEmpty(short[])",ok,compiles,1,19.9,dc110bd201f1,ok,compiles,1,20.1,dc110bd201f1
commons-lang-0093,commons-lang,org/apache/commons/lang3/math/NumberUtils.java,method,"org.apache.commons.lang3.math.NumberUtils#accept(Consumer<T>,T)",ok,compiles,1,18.9,84bd2a1e1294,ok,compiles,1,17.9,84bd2a1e1294
commons-lang-0094,commons-lang,org/apache/commons/lang3/ClassUtils.java,method,"org.apache.commons.lang3.ClassUtils#getAbbreviatedName(Class<?>,int)",ok,compiles,2,20.2,abd676bfbf15,ok,compiles,2,17.2,abd676bfbf15
commons-lang-0095,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#splitPreserveAllTokens(String,char)",ok,compiles,1,19.8,d9a9f3efc621,ok,compiles,1,18.8,d9a9f3efc621
commons-lang-0096,commons-lang,org/apache/commons/lang3/time/DateUtils.java,method,"org.apache.commons.lang3.time.DateUtils#toLocalDateTime(Date)",ok,compiles,1,13.8,9b926f44a49f,ok,compiles,1,14.4,9b926f44a49f
commons-lang-0097,commons-lang,org/apache/commons/lang3/time/CalendarUtils.java,method,"org.apache.commons.lang3.time.CalendarUtils#toLocalDateTime(Calendar)",ok,compiles,1,18.0,a7f729fb492f,ok,compiles,1,19.9,a7f729fb492f
commons-lang-0098,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JDK_MODULE_UPGRADE_PATH",ok,compiles,1,18.5,f24a29e88cf7,ok,compiles,1,20.5,f24a29e88cf7
commons-lang-0099,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getJdkHttpClientKeepAliveTimeout()",ok,compiles,1,18.7,8e927d6b39d0,ok,compiles,1,18.4,8e927d6b39d0
commons-lang-0100,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#removeElements(short[],short...)",ok,compiles,3,19.6,cb7c3dc7ccf6,ok,compiles,3,20.6,cb7c3dc7ccf6
gson-0001,gson,com/google/gson/JsonParser.java,method,"com.google.gson.JsonParser#parseReader(JsonReader)",ok,compiles,8,4.1,3742ecb25d61,ok,compiles,8,4.4,3742ecb25d61
gson-0002,gson,com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,method,"com.google.gson.internal.bind.ReflectiveTypeAdapterFactory#checkAccessible(Object,M)",ok,compiles,6,4.6,217796fa28bc,ok,compiles,6,4.6,217796fa28bc
gson-0003,gson,com/google/gson/internal/bind/TypeAdapters.java,method,"com.google.gson.internal.bind.TypeAdapters#newFactory(TypeToken<TT>,TypeAdapter<TT>)",ok,compiles,5,4.3,6052dd36e204,ok,compiles,5,4.9,6052dd36e204
gson-0004,gson,com/google/gson/stream/JsonReader.java,field,"com.google.gson.stream.JsonReader#PEEKED_DOUBLE_QUOTED_NAME",ok,compiles,1,3.9,cc054613b695,ok,compiles,1,3.8,cc054613b695
gson-0005,gson,com/google/gson/internal/bind/JavaTimeTypeAdapters.java,method,"com.google.gson.internal.bind.JavaTimeTypeAdapters#localDateTime(Gson)",crash,na,0,4.5,da39a3ee5e6b,crash,na,0,3.9,da39a3ee5e6b
gson-0006,gson,com/google/gson/internal/UnsafeAllocator.java,method,"com.google.gson.internal.UnsafeAllocator#newInstance(Class<T>)",ok,compiles,1,3.9,e56616419442,ok,compiles,1,4.5,e56616419442
gson-0007,gson,com/google/gson/Gson.java,field,"com.google.gson.Gson#objectToNumberStrategy",ok,compiles,2,3.6,f8fdba0c5376,ok,compiles,2,3.0,f8fdba0c5376
gson-0008,gson,com/google/gson/JsonArray.java,method,"com.google.gson.JsonArray#getAsBoolean()",ok,compiles,2,2.9,dce03399254a,ok,compiles,2,2.3,dce03399254a
gson-0009,gson,com/google/gson/internal/sql/SqlTypesSupport.java,field,"com.google.gson.internal.sql.SqlTypesSupport#TIMESTAMP_DATE_TYPE",ok,compiles,3,3.3,fe5df429ea35,ok,compiles,3,3.0,fe5df429ea35
gson-0010,gson,com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,method,"com.google.gson.internal.bind.ReflectiveTypeAdapterFactory.Adapter#read(JsonReader)",ok,compiles,8,4.3,1c0892e2c20a,ok,compiles,8,3.9,1c0892e2c20a
gson-0011,gson,com/google/gson/internal/bind/JsonTreeWriter.java,method,"com.google.gson.internal.bind.JsonTreeWriter#value(String)",ok,compiles,5,4.0,624caa4f42ae,ok,compiles,5,3.7,624caa4f42ae
gson-0012,gson,com/google/gson/stream/JsonReader.java,method,"com.google.gson.stream.JsonReader#JsonReader(Reader)",ok,compiles,1,3.5,a63814eafeb5,ok,compiles,1,3.1,a63814eafeb5
gson-0013,gson,com/google/gson/internal/bind/JavaTimeTypeAdapters.java,method,"com.google.gson.internal.bind.JavaTimeTypeAdapters#get()",ok,compiles,4,3.4,2cea7778bc22,ok,compiles,4,3.2,2cea7778bc22
gson-0014,gson,com/google/gson/internal/bind/ArrayTypeAdapter.java,field,"com.google.gson.internal.bind.ArrayTypeAdapter#componentTypeAdapter",ok,compiles,2,3.1,d04634738b88,ok,compiles,2,2.7,d04634738b88
gson-0015,gson,com/google/gson/Gson.java,field,"com.google.gson.Gson#factories",ok,compiles,2,2.1,e90e5d174dbb,ok,compiles,2,2.1,e90e5d174dbb
gson-0016,gson,com/google/gson/internal/Excluder.java,method,"com.google.gson.internal.Excluder#withExclusionStrategy(ExclusionStrategy,boolean,boolean)",ok,compiles,3,3.1,72e74ddf51dd,ok,compiles,3,2.3,72e74ddf51dd
gson-0017,gson,com/google/gson/internal/bind/TypeAdapters.java,field,"com.google.gson.internal.bind.TypeAdapters#CLASS_FACTORY",ok,compiles,3,3.3,952a99f3a0c7,ok,compiles,3,2.6,952a99f3a0c7
gson-0018,gson,com/google/gson/internal/GsonTypes.java,method,"com.google.gson.internal.GsonTypes#resolve(Type,Class<?>,Type,Map<TypeVariable<?>,Type>)",ok,compiles,1,2.8,61aa89717dce,ok,compiles,1,2.7,61aa89717dce
gson-0019,gson,com/google/gson/GsonBuilder.java,method,"com.google.gson.GsonBuilder#registerTypeHierarchyAdapter(Class<?>,Object)",ok,compiles,9,2.8,5caccf535c3c,ok,compiles,9,3.3,5caccf535c3c
gson-0020,gson,com/google/gson/stream/JsonReader.java,method,"com.google.gson.stream.JsonReader#nextQuotedValue(char)",ok,compiles,3,2.6,f954a0853484,ok,compiles,3,3.0,f954a0853484
gson-0021,gson,com/google/gson/internal/sql/SqlTypesSupport.java,field,"com.google.gson.internal.sql.SqlTypesSupport#DATE_DATE_TYPE",ok,compiles,3,2.4,71b03bc2f812,ok,compiles,3,3.1,71b03bc2f812
gson-0022,gson,com/google/gson/JsonPrimitive.java,method,"com.google.gson.JsonPrimitive#getAsNumber()",ok,compiles,3,3.1,acbf2d810c40,ok,compiles,3,2.9,acbf2d810c40
gson-0023,gson,com/google/gson/internal/bind/TypeAdapters.java,method,"com.google.gson.internal.bind.TypeAdapters.DoubleAdapter#write(JsonWriter,Number)",ok,compiles,4,3.6,02f8cf46a95d,ok,compiles,4,4.4,02f8cf46a95d
gson-0024,gson,com/google/gson/GsonBuilder.java,field,"com.google.gson.GsonBuilder#fieldNamingPolicy",ok,compiles,2,2.4,285f3a1a8bbd,ok,compiles,2,3.6,285f3a1a8bbd
gson-0025,gson,com/google/gson/internal/bind/TreeTypeAdapter.java,field,"com.google.gson.internal.bind.TreeTypeAdapter#nullSafe",ok,compiles,3,3.3,e22683b0e3b0,ok,compiles,3,3.2,e22683b0e3b0
gson-0026,gson,com/google/gson/JsonObject.java,method,"com.google.gson.JsonObject#asMap()",ok,compiles,3,4.3,a47b478ccecb,ok,compiles,3,3.5,a47b478ccecb
gson-0027,gson,com/google/gson/internal/bind/ArrayTypeAdapter.java,field,"com.google.gson.internal.bind.ArrayTypeAdapter#FACTORY",ok,fails,6,4.2,862e6cedf280,ok,fails,6,4.4,862e6cedf280
gson-0028,gson,com/google/gson/internal/bind/TypeAdapters.java,field,"com.google.gson.internal.bind.TypeAdapters#CALENDAR",ok,compiles,2,3.9,56264944137b,ok,compiles,2,5.3,56264944137b
gson-0029,gson,com/google/gson/internal/GsonTypes.java,method,"com.google.gson.internal.GsonTypes.ParameterizedTypeImpl#getActualTypeArguments()",ok,compiles,1,3.4,2c958d449dae,ok,compiles,1,4.4,2c958d449dae
gson-0030,gson,com/google/gson/internal/bind/TreeTypeAdapter.java,field,"com.google.gson.internal.bind.TreeTypeAdapter.SingleTypeFactory#exactType",ok,compiles,5,3.4,34f60f40dde2,ok,compiles,5,4.4,34f60f40dde2
